term,caseOrigin,issueArea,petitioner,respondent,lcDispositionDirection,declarationUncon,partyWinning
2016,302.0,10.0,250.0,253.0,1.0,1.0,1.0
2016,129.0,9.0,133.0,134.0,2.0,1.0,1.0
2016,104.0,8.0,184.0,172.0,1.0,1.0,1.0
2016,104.0,8.0,184.0,172.0,1.0,1.0,1.0
2016,48.0,2.0,5.0,208.0,2.0,1.0,1.0
2016,302.0,9.0,184.0,145.0,1.0,1.0,1.0
2016,66.0,8.0,167.0,145.0,2.0,1.0,1.0
2016,92.0,8.0,167.0,145.0,2.0,1.0,1.0
2016,50.0,8.0,167.0,145.0,2.0,1.0,1.0
2016,54.0,9.0,184.0,172.0,2.0,1.0,1.0
2016,118.0,1.0,106.0,27.0,1.0,1.0,1.0
2016,302.0,1.0,126.0,27.0,1.0,1.0,0.0
2016,302.0,1.0,126.0,27.0,1.0,1.0,0.0
2016,116.0,8.0,145.0,27.0,2.0,1.0,1.0
2016,32.0,9.0,13.0,374.0,3.0,1.0,1.0
2016,96.0,9.0,3.0,139.0,2.0,1.0,1.0
2016,96.0,9.0,173.0,119.0,1.0,1.0,0.0
2016,93.0,8.0,119.0,405.0,2.0,1.0,1.0
2016,79.0,8.0,138.0,135.0,1.0,1.0,0.0
2016,87.0,3.0,130.0,7.0,2.0,3.0,1.0
2016,302.0,2.0,126.0,28.0,1.0,1.0,0.0
2016,42.0,1.0,215.0,19.0,1.0,1.0,1.0
2016,42.0,2.0,215.0,19.0,1.0,1.0,1.0
2016,120.0,1.0,215.0,7.0,1.0,1.0,0.0
2016,301.0,4.0,143.0,208.0,2.0,1.0,1.0
2016,302.0,4.0,231.0,145.0,2.0,1.0,1.0
2016,302.0,4.0,231.0,145.0,2.0,1.0,1.0
2016,50.0,8.0,143.0,172.0,1.0,1.0,1.0
2016,50.0,9.0,172.0,143.0,2.0,1.0,0.0
2016,103.0,2.0,106.0,27.0,1.0,1.0,1.0
2016,121.0,1.0,215.0,4.0,1.0,1.0,1.0
2016,302.0,4.0,126.0,28.0,1.0,1.0,1.0
2016,99.0,2.0,28.0,251.0,2.0,1.0,1.0
2016,126.0,1.0,28.0,215.0,2.0,1.0,1.0
2016,103.0,1.0,28.0,215.0,2.0,1.0,1.0
2016,302.0,4.0,162.0,7.0,1.0,3.0,1.0
2017,29.0,4.0,327.0,106.0,2.0,2.0,0.0
2017,133.0,7.0,151.0,145.0,2.0,1.0,1.0
2017,133.0,7.0,151.0,145.0,2.0,1.0,1.0
2017,50.0,7.0,151.0,145.0,2.0,1.0,1.0
2017,50.0,7.0,151.0,145.0,2.0,1.0,1.0
2017,25.0,7.0,382.0,151.0,1.0,1.0,0.0
2017,25.0,7.0,382.0,151.0,1.0,1.0,0.0
2017,48.0,2.0,368.0,106.0,2.0,1.0,1.0
2017,133.0,9.0,19.0,251.0,2.0,1.0,1.0
2017,55.0,1.0,126.0,27.0,1.0,1.0,1.0
2017,55.0,8.0,28.0,110.0,2.0,1.0,1.0
2017,55.0,1.0,28.0,110.0,2.0,1.0,1.0
2017,66.0,9.0,145.0,151.0,1.0,1.0,1.0
2017,26.0,9.0,184.0,324.0,2.0,1.0,1.0
2017,94.0,9.0,208.0,159.0,1.0,1.0,0.0
2017,121.0,2.0,215.0,7.0,1.0,1.0,1.0
2017,59.0,1.0,215.0,4.0,1.0,1.0,1.0
2017,20.0,8.0,113.0,114.0,2.0,1.0,0.0
2017,302.0,9.0,145.0,28.0,1.0,1.0,1.0
2017,66.0,8.0,196.0,114.0,2.0,1.0,0.0
2017,55.0,9.0,195.0,326.0,1.0,1.0,0.0
2017,104.0,2.0,7.0,251.0,2.0,1.0,1.0
2017,302.0,8.0,205.0,173.0,2.0,1.0,0.0
2017,301.0,2.0,228.0,4.0,2.0,1.0,1.0
2017,301.0,3.0,228.0,4.0,2.0,1.0,1.0
2017,81.0,1.0,126.0,27.0,1.0,1.0,1.0
2017,92.0,10.0,28.0,216.0,2.0,2.0,1.0
2017,92.0,10.0,216.0,216.0,2.0,2.0,1.0
2017,66.0,8.0,208.0,24.0,1.0,1.0,0.0
2017,8.0,8.0,198.0,198.0,2.0,1.0,0.0
2017,8.0,8.0,172.0,394.0,1.0,1.0,1.0
2017,67.0,6.0,215.0,8.0,1.0,1.0,0.0
2017,97.0,1.0,240.0,27.0,1.0,1.0,1.0
2017,50.0,8.0,139.0,145.0,2.0,1.0,1.0
2017,43.0,1.0,4.0,215.0,2.0,1.0,1.0
2017,51.0,1.0,4.0,215.0,2.0,1.0,1.0
2017,110.0,1.0,126.0,27.0,1.0,1.0,1.0
2017,4.0,2.0,186.0,27.0,3.0,1.0,0.0
2017,5.0,2.0,186.0,27.0,3.0,1.0,0.0
2017,125.0,9.0,166.0,166.0,1.0,1.0,1.0
2017,302.0,1.0,126.0,28.0,1.0,1.0,1.0
2017,48.0,7.0,125.0,145.0,2.0,1.0,1.0
2017,51.0,5.0,165.0,7.0,2.0,3.0,1.0
2017,51.0,3.0,165.0,7.0,2.0,3.0,1.0
2017,302.0,1.0,126.0,28.0,1.0,1.0,0.0
2017,83.0,3.0,251.0,5.0,1.0,3.0,1.0
2017,94.0,8.0,28.0,135.0,1.0,1.0,0.0
2017,66.0,7.0,8.0,249.0,2.0,3.0,1.0
2017,66.0,3.0,8.0,249.0,2.0,3.0,1.0
2017,72.0,1.0,100.0,3.0,2.0,1.0,0.0
2017,122.0,1.0,126.0,27.0,1.0,1.0,1.0
2017,96.0,9.0,27.0,133.0,2.0,1.0,1.0
2017,58.0,3.0,218.0,3.0,1.0,1.0,1.0
2017,72.0,1.0,100.0,27.0,1.0,1.0,0.0
2017,59.0,1.0,215.0,7.0,1.0,1.0,1.0
2017,79.0,9.0,251.0,4.0,1.0,1.0,0.0
2017,50.0,9.0,27.0,28.0,2.0,1.0,1.0
2017,81.0,14.0,122.0,230.0,2.0,1.0,1.0
2017,45.0,9.0,18.0,208.0,2.0,1.0,1.0
2017,66.0,12.0,231.0,27.0,2.0,1.0,1.0
2017,121.0,8.0,122.0,122.0,2.0,1.0,1.0
2017,302.0,8.0,28.0,233.0,1.0,1.0,1.0
2017,20.0,8.0,111.0,138.0,2.0,1.0,0.0
2017,121.0,1.0,126.0,27.0,1.0,1.0,1.0
2017,129.0,2.0,28.0,27.0,2.0,1.0,0.0
2017,83.0,8.0,166.0,166.0,1.0,1.0,1.0
2017,302.0,2.0,170.0,195.0,1.0,1.0,1.0
2017,51.0,9.0,27.0,100.0,2.0,1.0,1.0
2017,48.0,9.0,122.0,237.0,2.0,1.0,1.0
2017,60.0,1.0,126.0,27.0,1.0,1.0,1.0
2017,70.0,1.0,126.0,27.0,1.0,1.0,0.0
2017,32.0,13.0,119.0,405.0,3.0,1.0,1.0
2017,32.0,2.0,106.0,327.0,1.0,1.0,1.0
2017,93.0,1.0,126.0,27.0,1.0,1.0,0.0
2017,122.0,2.0,19.0,251.0,2.0,1.0,1.0
2017,122.0,2.0,19.0,251.0,2.0,3.0,1.0
2017,94.0,9.0,123.0,233.0,1.0,1.0,1.0
2017,63.0,2.0,19.0,28.0,2.0,1.0,1.0
2017,63.0,3.0,19.0,28.0,2.0,1.0,1.0
2017,301.0,1.0,126.0,28.0,1.0,1.0,1.0
2017,55.0,9.0,363.0,106.0,3.0,1.0,0.0
2017,72.0,2.0,227.0,3.0,1.0,1.0,1.0
2017,50.0,1.0,28.0,126.0,2.0,1.0,1.0
2018,45.0,2.0,18.0,145.0,2.0,1.0,0.0
2018,75.0,8.0,195.0,326.0,2.0,1.0,1.0
2018,96.0,13.0,126.0,27.0,3.0,1.0,0.0
2018,302.0,1.0,126.0,28.0,1.0,1.0,1.0
2018,110.0,4.0,195.0,3.0,2.0,1.0,1.0
2018,80.0,7.0,245.0,145.0,2.0,1.0,0.0
2018,58.0,1.0,126.0,27.0,1.0,1.0,0.0
2018,116.0,1.0,27.0,126.0,2.0,1.0,1.0
2018,46.0,1.0,27.0,126.0,2.0,1.0,1.0
2018,109.0,14.0,184.0,208.0,2.0,1.0,0.0
2018,50.0,2.0,422.0,106.0,2.0,1.0,1.0
2018,48.0,7.0,238.0,145.0,2.0,1.0,1.0
2018,119.0,8.0,184.0,141.0,2.0,1.0,1.0
2018,302.0,2.0,7.0,234.0,2.0,1.0,0.0
2018,301.0,1.0,126.0,28.0,1.0,1.0,1.0
2018,50.0,9.0,134.0,134.0,2.0,1.0,0.0
2018,55.0,9.0,152.0,600.0,1.0,1.0,1.0
2018,127.0,10.0,187.0,7.0,1.0,1.0,0.0
2018,44.0,8.0,214.0,326.0,2.0,1.0,1.0
2018,83.0,12.0,231.0,145.0,1.0,1.0,1.0
2018,87.0,1.0,215.0,7.0,1.0,1.0,0.0
2018,56.0,6.0,111.0,406.0,1.0,1.0,1.0
2018,96.0,8.0,24.0,208.0,2.0,1.0,1.0
2018,50.0,8.0,133.0,134.0,2.0,1.0,0.0
2018,92.0,10.0,143.0,208.0,2.0,1.0,1.0
2018,302.0,10.0,240.0,4.0,2.0,1.0,1.0
2018,302.0,2.0,170.0,28.0,1.0,1.0,1.0
2018,58.0,8.0,190.0,190.0,2.0,1.0,0.0
2018,43.0,1.0,126.0,27.0,1.0,1.0,0.0
2018,32.0,8.0,119.0,405.0,2.0,1.0,0.0
2018,302.0,4.0,195.0,28.0,1.0,1.0,1.0
2018,48.0,9.0,141.0,134.0,2.0,1.0,1.0
2018,44.0,3.0,19.0,110.0,2.0,1.0,1.0
2018,81.0,2.0,140.0,406.0,1.0,1.0,0.0
2018,92.0,8.0,172.0,181.0,1.0,1.0,0.0
2018,302.0,8.0,4.0,174.0,1.0,1.0,1.0
2018,302.0,8.0,4.0,174.0,1.0,1.0,1.0
2018,52.0,8.0,138.0,111.0,1.0,1.0,0.0
2018,42.0,8.0,208.0,409.0,1.0,1.0,1.0
2018,100.0,9.0,238.0,134.0,2.0,1.0,0.0
2018,55.0,9.0,363.0,167.0,2.0,1.0,0.0
2018,8.0,8.0,172.0,412.0,2.0,1.0,1.0
2018,73.0,9.0,140.0,406.0,1.0,1.0,1.0
2018,90.0,8.0,133.0,133.0,1.0,1.0,1.0
2018,20.0,8.0,135.0,138.0,1.0,1.0,1.0
2018,106.0,1.0,27.0,126.0,2.0,2.0,1.0
2018,96.0,3.0,124.0,190.0,2.0,1.0,1.0
2018,79.0,3.0,250.0,218.0,2.0,1.0,1.0
2018,79.0,3.0,4.0,218.0,2.0,1.0,1.0
2018,103.0,1.0,126.0,27.0,1.0,1.0,0.0
2018,302.0,1.0,126.0,28.0,1.0,1.0,1.0
2018,117.0,8.0,216.0,4.0,2.0,3.0,0.0
2018,117.0,8.0,216.0,4.0,2.0,3.0,0.0
2018,103.0,1.0,4.0,215.0,2.0,1.0,1.0
2018,51.0,8.0,3.0,110.0,2.0,1.0,1.0
2018,49.0,9.0,21.0,145.0,2.0,1.0,1.0
2018,302.0,1.0,229.0,28.0,1.0,1.0,1.0
2018,126.0,9.0,17.0,251.0,2.0,1.0,0.0
2018,42.0,9.0,176.0,27.0,2.0,1.0,0.0
2018,131.0,9.0,220.0,165.0,1.0,1.0,1.0
2018,48.0,8.0,120.0,208.0,2.0,1.0,1.0
2018,99.0,2.0,17.0,251.0,2.0,1.0,1.0
2018,99.0,9.0,17.0,251.0,2.0,1.0,1.0
2018,79.0,2.0,4.0,251.0,2.0,1.0,1.0
2018,79.0,9.0,4.0,251.0,2.0,1.0,1.0
2018,6.0,9.0,250.0,414.0,1.0,1.0,1.0
2018,8.0,3.0,316.0,172.0,2.0,2.0,0.0
2018,121.0,2.0,5.0,145.0,2.0,1.0,0.0
2018,56.0,1.0,126.0,27.0,1.0,1.0,1.0
2018,302.0,1.0,126.0,28.0,1.0,1.0,1.0
2018,96.0,9.0,316.0,28.0,2.0,1.0,0.0
2018,48.0,8.0,122.0,237.0,2.0,1.0,0.0
2018,48.0,10.0,151.0,145.0,2.0,1.0,1.0
2018,301.0,8.0,7.0,102.0,1.0,3.0,0.0
2018,120.0,4.0,27.0,126.0,2.0,2.0,0.0
2018,95.0,2.0,100.0,19.0,1.0,1.0,1.0
2018,115.0,5.0,228.0,190.0,2.0,1.0,1.0
2018,82.0,1.0,126.0,27.0,1.0,1.0,0.0
2018,20.0,8.0,138.0,135.0,1.0,1.0,1.0
2018,69.0,5.0,7.0,192.0,2.0,1.0,1.0
2019,302.0,4.0,136.0,28.0,1.0,1.0,0.0
2019,302.0,1.0,126.0,28.0,1.0,3.0,1.0
2019,126.0,6.0,394.0,172.0,1.0,1.0,0.0
2019,60.0,2.0,145.0,5.0,1.0,1.0,1.0
2019,94.0,2.0,151.0,145.0,2.0,1.0,0.0
2019,81.0,2.0,151.0,145.0,2.0,1.0,0.0
2019,112.0,10.0,501.0,135.0,1.0,1.0,1.0
2019,112.0,10.0,249.0,501.0,1.0,1.0,1.0
2019,112.0,10.0,27.0,135.0,1.0,1.0,1.0
2019,112.0,10.0,135.0,28.0,1.0,1.0,1.0
2019,112.0,10.0,135.0,135.0,1.0,1.0,1.0
2019,109.0,8.0,138.0,135.0,1.0,1.0,0.0
2019,301.0,10.0,28.0,106.0,2.0,1.0,1.0
2019,30.0,2.0,106.0,327.0,1.0,1.0,0.0
2019,301.0,1.0,28.0,126.0,2.0,1.0,1.0
2019,98.0,10.0,112.0,28.0,1.0,2.0,0.0
2019,98.0,10.0,112.0,28.0,1.0,2.0,0.0
2019,109.0,8.0,234.0,116.0,2.0,1.0,0.0
2019,96.0,8.0,146.0,145.0,2.0,1.0,2.0
2019,63.0,8.0,5.0,150.0,2.0,1.0,1.0
2019,122.0,8.0,106.0,260.0,1.0,1.0,0.0
2019,50.0,2.0,422.0,26.0,2.0,1.0,0.0
2019,55.0,2.0,422.0,223.0,2.0,1.0,0.0
2019,94.0,2.0,422.0,103.0,2.0,1.0,0.0
2019,117.0,8.0,123.0,138.0,2.0,1.0,0.0
2019,48.0,2.0,124.0,246.0,2.0,1.0,1.0
2019,60.0,8.0,28.0,192.0,2.0,1.0,0.0
2019,96.0,9.0,192.0,3.0,2.0,1.0,2.0
2019,302.0,8.0,187.0,195.0,2.0,1.0,1.0
2019,52.0,12.0,114.0,341.0,3.0,1.0,1.0
2019,50.0,8.0,146.0,230.0,2.0,1.0,0.0
2019,120.0,1.0,126.0,7.0,1.0,1.0,1.0
2019,8.0,8.0,172.0,133.0,1.0,1.0,1.0
2019,25.0,2.0,106.0,327.0,1.0,1.0,1.0
2019,25.0,2.0,106.0,327.0,1.0,1.0,1.0
2019,122.0,1.0,126.0,27.0,1.0,1.0,1.0
2019,3.0,8.0,171.0,27.0,2.0,1.0,1.0
2019,3.0,8.0,171.0,27.0,2.0,1.0,1.0
2019,3.0,8.0,171.0,27.0,2.0,1.0,1.0
2019,103.0,2.0,188.0,153.0,3.0,1.0,0.0
2019,302.0,1.0,126.0,28.0,1.0,1.0,0.0
2019,302.0,1.0,126.0,28.0,1.0,1.0,0.0
2019,55.0,8.0,208.0,24.0,1.0,1.0,1.0
2019,83.0,8.0,173.0,113.0,1.0,1.0,0.0
2019,56.0,2.0,145.0,414.0,1.0,1.0,1.0
2019,43.0,8.0,147.0,184.0,2.0,1.0,1.0
2019,92.0,1.0,126.0,27.0,1.0,1.0,1.0
2019,96.0,8.0,184.0,184.0,1.0,1.0,1.0
2019,302.0,3.0,202.0,7.0,2.0,3.0,1.0
2019,53.0,8.0,172.0,184.0,2.0,1.0,1.0
2019,76.0,5.0,165.0,7.0,1.0,3.0,1.0
2019,76.0,5.0,7.0,165.0,1.0,3.0,0.0
2019,24.0,8.0,410.0,150.0,2.0,1.0,1.0
2019,24.0,8.0,209.0,150.0,2.0,1.0,1.0
2019,57.0,1.0,126.0,27.0,1.0,1.0,0.0
2019,50.0,9.0,27.0,126.0,2.0,1.0,1.0
2019,44.0,3.0,251.0,4.0,2.0,1.0,1.0
2019,96.0,1.0,211.0,19.0,1.0,1.0,0.0
2019,302.0,2.0,170.0,28.0,1.0,1.0,1.0
2019,126.0,8.0,394.0,122.0,1.0,1.0,0.0
2019,96.0,3.0,363.0,165.0,2.0,1.0,1.0
2019,48.0,3.0,130.0,145.0,1.0,1.0,1.0
2019,48.0,3.0,130.0,145.0,1.0,1.0,1.0
2019,109.0,9.0,130.0,28.0,1.0,1.0,1.0
2019,109.0,9.0,19.0,28.0,1.0,1.0,1.0
2019,302.0,2.0,251.0,28.0,2.0,1.0,0.0
2019,98.0,3.0,1.0,216.0,2.0,2.0,0.0
2019,301.0,10.0,130.0,230.0,3.0,1.0,1.0
2019,120.0,1.0,137.0,27.0,1.0,1.0,1.0
2019,31.0,2.0,106.0,1.0,1.0,1.0,1.0
2019,52.0,2.0,215.0,19.0,1.0,1.0,0.0
2019,302.0,2.0,126.0,28.0,1.0,1.0,1.0
2019,51.0,2.0,422.0,106.0,2.0,1.0,1.0
2019,48.0,13.0,111.0,12.0,1.0,2.0,1.0
2019,48.0,8.0,119.0,405.0,2.0,1.0,1.0
2019,52.0,2.0,7.0,251.0,1.0,1.0,1.0
2019,55.0,13.0,122.0,122.0,1.0,1.0,1.0
2019,96.0,13.0,214.0,113.0,1.0,1.0,1.0
2020,54.0,9.0,19.0,145.0,2.0,1.0,1.0
2020,96.0,3.0,19.0,130.0,2.0,1.0,0.0
2020,46.0,10.0,7.0,144.0,1.0,1.0,1.0
2020,302.0,4.0,189.0,208.0,2.0,1.0,0.0
2020,302.0,4.0,189.0,208.0,2.0,1.0,0.0
2020,50.0,8.0,133.0,133.0,1.0,1.0,1.0
2020,20.0,8.0,3.0,138.0,2.0,1.0,1.0
2020,93.0,1.0,208.0,19.0,1.0,1.0,1.0
2020,28.0,2.0,106.0,1.0,1.0,1.0,0.0
2020,50.0,5.0,326.0,150.0,2.0,1.0,1.0
2020,25.0,7.0,140.0,402.0,1.0,1.0,1.0
2020,116.0,1.0,126.0,27.0,1.0,1.0,1.0
2020,302.0,1.0,126.0,28.0,1.0,1.0,0.0
2020,109.0,2.0,130.0,3.0,2.0,1.0,1.0
2020,109.0,3.0,130.0,3.0,2.0,1.0,1.0
2020,82.0,8.0,19.0,208.0,2.0,1.0,1.0
2020,26.0,2.0,106.0,1.0,1.0,1.0,1.0
2020,120.0,9.0,28.0,28.0,2.0,1.0,1.0
2020,120.0,10.0,28.0,28.0,2.0,1.0,1.0
2020,120.0,9.0,28.0,28.0,2.0,1.0,0.0
2020,120.0,10.0,28.0,28.0,2.0,1.0,0.0
2020,60.0,1.0,126.0,27.0,1.0,1.0,1.0
2020,76.0,1.0,215.0,19.0,1.0,1.0,0.0
2020,48.0,9.0,122.0,106.0,2.0,1.0,1.0
2020,48.0,9.0,122.0,106.0,2.0,1.0,1.0
2020,116.0,12.0,122.0,369.0,2.0,1.0,1.0
2020,55.0,8.0,24.0,166.0,2.0,1.0,1.0
2020,55.0,8.0,24.0,166.0,2.0,1.0,1.0
2020,50.0,8.0,133.0,174.0,2.0,1.0,1.0
2020,121.0,13.0,237.0,408.0,3.0,2.0,1.0
2020,121.0,9.0,237.0,408.0,3.0,2.0,1.0
2020,121.0,13.0,237.0,408.0,3.0,2.0,1.0
2020,121.0,9.0,237.0,408.0,3.0,2.0,1.0
2020,90.0,8.0,135.0,357.0,2.0,1.0,1.0
2020,126.0,2.0,368.0,106.0,2.0,1.0,1.0
2020,60.0,9.0,239.0,26.0,1.0,1.0,1.0
2020,96.0,9.0,19.0,28.0,2.0,1.0,1.0
2020,120.0,1.0,215.0,8.0,1.0,1.0,1.0
2020,76.0,14.0,218.0,208.0,3.0,1.0,1.0
2020,29.0,1.0,7.0,215.0,2.0,1.0,1.0
2020,23.0,8.0,338.0,134.0,2.0,1.0,1.0
2020,23.0,8.0,216.0,134.0,2.0,1.0,1.0
2020,79.0,9.0,198.0,3.0,1.0,1.0,1.0
2020,29.0,2.0,1.0,106.0,2.0,1.0,1.0
2020,29.0,2.0,1.0,106.0,2.0,1.0,1.0
2020,302.0,1.0,126.0,28.0,1.0,1.0,1.0
2020,8.0,13.0,27.0,172.0,3.0,2.0,2.0
2020,8.0,13.0,181.0,172.0,3.0,2.0,2.0
2020,8.0,13.0,172.0,181.0,3.0,2.0,2.0
2020,45.0,2.0,7.0,211.0,2.0,1.0,1.0
2020,45.0,2.0,211.0,211.0,2.0,1.0,1.0
2020,106.0,9.0,140.0,406.0,1.0,1.0,1.0
2020,70.0,9.0,140.0,406.0,1.0,1.0,1.0
2020,88.0,2.0,27.0,100.0,1.0,1.0,1.0
2020,49.0,4.0,152.0,249.0,2.0,3.0,1.0
2020,113.0,1.0,227.0,19.0,1.0,1.0,1.0
2020,96.0,8.0,119.0,237.0,2.0,1.0,1.0
2020,50.0,9.0,122.0,134.0,2.0,1.0,1.0
2020,50.0,8.0,122.0,134.0,2.0,1.0,1.0
2020,50.0,8.0,192.0,239.0,2.0,1.0,0.0
2020,50.0,8.0,192.0,239.0,2.0,1.0,0.0
2020,48.0,3.0,192.0,7.0,1.0,3.0,1.0
2020,48.0,3.0,192.0,7.0,2.0,3.0,1.0
2020,110.0,3.0,21.0,239.0,2.0,1.0,0.0
2020,92.0,2.0,106.0,422.0,1.0,1.0,0.0
2020,122.0,9.0,3.0,133.0,1.0,1.0,0.0
2020,55.0,8.0,28.0,27.0,1.0,1.0,1.0
2020,90.0,1.0,27.0,106.0,2.0,1.0,1.0
2020,54.0,8.0,172.0,172.0,1.0,1.0,1.0
2020,30.0,8.0,198.0,198.0,2.0,1.0,1.0
2020,55.0,2.0,408.0,170.0,2.0,1.0,1.0
2020,55.0,2.0,408.0,170.0,2.0,1.0,1.0
2020,58.0,1.0,215.0,27.0,1.0,1.0,0.0
2020,56.0,1.0,126.0,27.0,1.0,1.0,0.0
2020,114.0,1.0,27.0,126.0,2.0,1.0,1.0
2020,92.0,4.0,148.0,28.0,1.0,1.0,1.0
2020,92.0,8.0,148.0,28.0,1.0,1.0,1.0
2020,117.0,1.0,7.0,215.0,2.0,1.0,1.0
2020,44.0,1.0,28.0,126.0,2.0,1.0,1.0
2020,43.0,1.0,7.0,215.0,2.0,1.0,1.0
2020,50.0,4.0,195.0,3.0,2.0,3.0,1.0
2020,86.0,4.0,202.0,3.0,1.0,1.0,1.0
2021,116.0,1.0,126.0,27.0,1.0,1.0,1.0
2021,82.0,1.0,19.0,126.0,2.0,1.0,1.0
2021,302.0,1.0,126.0,28.0,1.0,1.0,1.0
2021,128.0,5.0,27.0,215.0,2.0,1.0,1.0
2021,74.0,9.0,19.0,165.0,1.0,1.0,1.0
2021,94.0,2.0,110.0,19.0,1.0,1.0,1.0
2021,80.0,1.0,27.0,126.0,2.0,1.0,1.0
2021,80.0,1.0,27.0,126.0,2.0,1.0,1.0
2021,82.0,9.0,145.0,406.0,1.0,1.0,0.0
2021,45.0,1.0,7.0,215.0,2.0,1.0,1.0
2021,121.0,3.0,26.0,19.0,2.0,1.0,1.0
2021,75.0,7.0,145.0,151.0,1.0,1.0,1.0
2021,95.0,1.0,207.0,7.0,2.0,3.0,1.0
2021,48.0,2.0,335.0,174.0,2.0,1.0,1.0
2021,48.0,8.0,112.0,238.0,2.0,1.0,1.0
2021,112.0,2.0,27.0,140.0,2.0,1.0,1.0
2021,122.0,3.0,3.0,101.0,2.0,1.0,1.0
2021,110.0,2.0,368.0,106.0,2.0,1.0,1.0
2021,85.0,5.0,7.0,165.0,2.0,1.0,1.0
2021,66.0,8.0,145.0,232.0,1.0,1.0,1.0
2021,120.0,2.0,140.0,165.0,1.0,1.0,0.0
2021,50.0,2.0,327.0,106.0,2.0,1.0,1.0
2021,31.0,2.0,106.0,327.0,1.0,1.0,0.0
2021,78.0,3.0,130.0,7.0,2.0,3.0,1.0
2021,55.0,8.0,167.0,363.0,2.0,1.0,1.0
2021,57.0,8.0,174.0,7.0,1.0,1.0,0.0
2021,128.0,8.0,363.0,165.0,1.0,1.0,1.0
2021,126.0,1.0,27.0,126.0,2.0,1.0,0.0
2021,121.0,3.0,126.0,19.0,1.0,1.0,1.0
2021,50.0,2.0,8.0,110.0,2.0,1.0,1.0
2021,105.0,2.0,3.0,102.0,2.0,1.0,1.0
2021,122.0,9.0,165.0,16.0,2.0,1.0,2.0
2021,26.0,8.0,207.0,371.0,2.0,1.0,1.0
2021,26.0,8.0,28.0,371.0,2.0,1.0,1.0
2021,86.0,8.0,19.0,28.0,1.0,1.0,1.0
2021,120.0,8.0,363.0,28.0,1.0,1.0,1.0
2021,9.0,12.0,111.0,369.0,2.0,1.0,1.0
2021,48.0,14.0,195.0,24.0,1.0,1.0,1.0
2021,80.0,3.0,130.0,3.0,1.0,4.0,1.0
2021,55.0,3.0,343.0,23.0,1.0,2.0,0.0
2021,80.0,1.0,137.0,27.0,1.0,1.0,1.0
2021,52.0,1.0,126.0,27.0,1.0,1.0,0.0
2021,122.0,2.0,170.0,28.0,1.0,1.0,1.0
2021,32.0,8.0,28.0,333.0,2.0,1.0,1.0
2021,32.0,8.0,132.0,333.0,2.0,1.0,1.0
2021,32.0,8.0,28.0,333.0,2.0,1.0,1.0
2021,32.0,8.0,132.0,333.0,2.0,1.0,1.0
2021,43.0,1.0,206.0,27.0,1.0,1.0,1.0
2021,134.0,1.0,206.0,27.0,1.0,1.0,1.0
2021,104.0,8.0,171.0,180.0,2.0,1.0,1.0
2021,129.0,8.0,19.0,208.0,2.0,1.0,1.0
2021,129.0,8.0,19.0,208.0,2.0,1.0,1.0
2021,302.0,10.0,186.0,7.0,1.0,1.0,1.0
2021,302.0,10.0,186.0,7.0,1.0,1.0,1.0
2021,94.0,2.0,188.0,153.0,1.0,1.0,1.0
2021,302.0,7.0,151.0,145.0,2.0,1.0,1.0
2021,6.0,2.0,250.0,414.0,1.0,1.0,0.0
2021,99.0,2.0,17.0,207.0,1.0,1.0,1.0
2021,99.0,9.0,17.0,207.0,1.0,1.0,1.0
2021,66.0,7.0,104.0,145.0,2.0,1.0,0.0
2021,71.0,7.0,145.0,151.0,1.0,1.0,1.0
2021,81.0,8.0,122.0,122.0,2.0,1.0,1.0
2021,81.0,8.0,24.0,173.0,2.0,1.0,1.0
2021,128.0,10.0,27.0,28.0,1.0,3.0,1.0
2021,129.0,3.0,8.0,21.0,2.0,4.0,1.0
2021,129.0,3.0,8.0,21.0,2.0,4.0,1.0
2021,302.0,10.0,28.0,126.0,2.0,1.0,0.0
2021,60.0,1.0,215.0,4.0,1.0,1.0,1.0
2021,20.0,8.0,114.0,327.0,1.0,2.0,1.0
2021,48.0,1.0,110.0,5.0,2.0,1.0,1.0
2021,104.0,1.0,19.0,215.0,2.0,1.0,1.0
2021,58.0,9.0,126.0,27.0,1.0,1.0,0.0
2021,120.0,2.0,422.0,28.0,1.0,1.0,1.0
2022,64.0,8.0,195.0,333.0,2.0,1.0,1.0
2022,6.0,2.0,250.0,414.0,1.0,1.0,0.0
2022,42.0,2.0,7.0,251.0,2.0,1.0,0.0
2022,42.0,2.0,7.0,251.0,2.0,1.0,0.0
2022,122.0,1.0,215.0,19.0,1.0,1.0,1.0
2022,51.0,8.0,158.0,7.0,2.0,1.0,0.0
2022,96.0,8.0,102.0,112.0,1.0,1.0,0.0
2022,121.0,7.0,151.0,145.0,2.0,1.0,0.0
2022,80.0,2.0,207.0,232.0,2.0,1.0,1.0
2022,99.0,2.0,207.0,26.0,2.0,3.0,1.0
2022,302.0,10.0,215.0,28.0,1.0,1.0,1.0
2022,46.0,1.0,126.0,19.0,1.0,1.0,0.0
2022,119.0,12.0,240.0,27.0,2.0,1.0,1.0
2022,45.0,9.0,122.0,357.0,1.0,1.0,1.0
2022,120.0,9.0,405.0,216.0,2.0,1.0,0.0
2022,302.0,4.0,230.0,231.0,1.0,1.0,1.0
2022,68.0,2.0,167.0,204.0,2.0,1.0,0.0
2022,120.0,2.0,326.0,202.0,1.0,1.0,0.0
